WARNING 2020-10-07 08:49:41,366 basehttp 154 "GET /meiduo_admin/statistical/day_increment/ HTTP/1.1" 404 10403
INFO 2020-10-07 08:49:41,363 basehttp 154 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 31
INFO 2020-10-07 08:49:41,498 basehttp 154 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 31
INFO 2020-10-07 08:49:41,499 basehttp 154 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 31
INFO 2020-10-07 08:49:41,623 basehttp 154 "GET /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 961
INFO 2020-10-07 08:50:07,747 basehttp 154 "GET /meiduo_admin/users/?page=1&pagesize=10&keyword= HTTP/1.1" 200 197
WARNING 2020-10-07 08:50:09,550 log 228 Not Found: /meiduo_admin/statistical/goods_day_views/
WARNING 2020-10-07 08:50:09,558 log 228 Not Found: /meiduo_admin/statistical/total_count/
WARNING 2020-10-07 08:50:09,568 basehttp 154 "GET /meiduo_admin/statistical/total_count/ HTTP/1.1" 404 10397
WARNING 2020-10-07 08:50:09,567 basehttp 154 "GET /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 404 10409
WARNING 2020-10-07 08:50:09,582 log 228 Not Found: /meiduo_admin/statistical/day_increment/
WARNING 2020-10-07 08:50:09,600 basehttp 154 "GET /meiduo_admin/statistical/day_increment/ HTTP/1.1" 404 10403
INFO 2020-10-07 08:50:09,611 basehttp 154 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 31
INFO 2020-10-07 08:50:09,627 basehttp 154 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 31
INFO 2020-10-07 08:50:09,701 basehttp 154 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 31
INFO 2020-10-07 08:50:09,704 basehttp 154 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 31
INFO 2020-10-07 08:50:09,833 basehttp 154 "GET /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 961
INFO 2020-10-07 08:50:11,673 basehttp 154 "GET /meiduo_admin/users/?page=1&pagesize=10&keyword= HTTP/1.1" 200 197
WARNING 2020-10-07 08:50:17,192 log 228 Not Found: /meiduo_admin/statistical/goods_day_views/
INFO 2020-10-07 08:50:17,224 basehttp 154 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 31
WARNING 2020-10-07 08:50:17,228 basehttp 154 "GET /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 404 10409
WARNING 2020-10-07 08:50:17,260 log 228 Not Found: /meiduo_admin/statistical/day_increment/
WARNING 2020-10-07 08:50:17,272 log 228 Not Found: /meiduo_admin/statistical/total_count/
INFO 2020-10-07 08:50:17,302 basehttp 154 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 31
WARNING 2020-10-07 08:50:17,291 basehttp 154 "GET /meiduo_admin/statistical/day_increment/ HTTP/1.1" 404 10403
WARNING 2020-10-07 08:50:17,306 basehttp 154 "GET /meiduo_admin/statistical/total_count/ HTTP/1.1" 404 10397
INFO 2020-10-07 08:50:17,359 basehttp 154 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 31
INFO 2020-10-07 08:50:17,360 basehttp 154 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 31
INFO 2020-10-07 08:50:17,438 basehttp 154 "GET /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 961
INFO 2020-10-07 12:59:26,880 basehttp 154 "OPTIONS /meiduo_admin/users/?page=1&pagesize=10&keyword= HTTP/1.1" 200 0
INFO 2020-10-07 12:59:28,240 basehttp 154 "GET /meiduo_admin/users/?page=1&pagesize=10&keyword= HTTP/1.1" 200 197
INFO 2020-10-07 12:59:47,344 basehttp 154 "OPTIONS /meiduo_admin/users/?page=1&pagesize=10&keyword=p HTTP/1.1" 200 0
INFO 2020-10-07 12:59:47,694 basehttp 154 "GET /meiduo_admin/users/?page=1&pagesize=10&keyword=p HTTP/1.1" 200 134
INFO 2020-10-07 12:59:54,369 basehttp 154 "GET /meiduo_admin/users/?page=1&pagesize=10&keyword= HTTP/1.1" 200 197
INFO 2020-10-07 12:59:59,012 basehttp 154 "OPTIONS /meiduo_admin/users/?page=1&pagesize=10&keyword=i HTTP/1.1" 200 0
INFO 2020-10-07 12:59:59,128 basehttp 154 "GET /meiduo_admin/users/?page=1&pagesize=10&keyword=i HTTP/1.1" 200 117
INFO 2020-10-07 13:01:12,377 basehttp 154 "OPTIONS /meiduo_admin/goods/simple/ HTTP/1.1" 200 0
INFO 2020-10-07 13:01:12,379 basehttp 154 "OPTIONS /meiduo_admin/skus/?page=1&pagesize=10&keyword= HTTP/1.1" 200 0
INFO 2020-10-07 13:01:12,380 basehttp 154 "OPTIONS /meiduo_admin/goods/simple/ HTTP/1.1" 200 0
WARNING 2020-10-07 13:01:12,748 log 228 Not Found: /meiduo_admin/goods/simple/
WARNING 2020-10-07 13:01:12,762 basehttp 154 "GET /meiduo_admin/goods/simple/ HTTP/1.1" 404 10364
WARNING 2020-10-07 13:01:12,772 log 228 Not Found: /meiduo_admin/skus/
WARNING 2020-10-07 13:01:12,773 basehttp 154 "GET /meiduo_admin/skus/?page=1&pagesize=10&keyword= HTTP/1.1" 404 10376
WARNING 2020-10-07 13:01:12,865 log 228 Not Found: /meiduo_admin/goods/simple/
WARNING 2020-10-07 13:01:12,866 basehttp 154 "GET /meiduo_admin/goods/simple/ HTTP/1.1" 404 10364
INFO 2020-10-07 13:01:21,071 basehttp 154 "OPTIONS /meiduo_admin/skus/simple/ HTTP/1.1" 200 0
INFO 2020-10-07 13:01:21,135 basehttp 154 "OPTIONS /meiduo_admin/skus/images/?page=1&pagesize=10 HTTP/1.1" 200 0
INFO 2020-10-07 13:01:21,136 basehttp 154 "OPTIONS /meiduo_admin/skus/simple/ HTTP/1.1" 200 0
WARNING 2020-10-07 13:01:22,163 log 228 Unauthorized: /meiduo_admin/skus/simple/
WARNING 2020-10-07 13:01:22,347 basehttp 154 "GET /meiduo_admin/skus/simple/ HTTP/1.1" 401 38
WARNING 2020-10-07 13:01:22,810 log 228 Unauthorized: /meiduo_admin/skus/simple/
WARNING 2020-10-07 13:01:22,811 basehttp 154 "GET /meiduo_admin/skus/simple/ HTTP/1.1" 401 38
INFO 2020-10-07 13:01:23,125 basehttp 154 "GET /meiduo_admin/skus/images/?page=1&pagesize=10 HTTP/1.1" 200 851
INFO 2020-10-07 13:01:37,008 basehttp 154 "OPTIONS /meiduo_admin/skus/images/?page=2&pagesize=10 HTTP/1.1" 200 0
INFO 2020-10-07 13:01:37,605 basehttp 154 "GET /meiduo_admin/skus/images/?page=2&pagesize=10 HTTP/1.1" 200 941
INFO 2020-10-07 13:01:44,225 basehttp 154 "GET /meiduo_admin/skus/images/?page=1&pagesize=10 HTTP/1.1" 200 851
